id_venta,producto,precio,cantidad,fecha_venta,categoria
1101,Freidora Eléctrica,35.84,11,2024-12-02,Electrodomésticos
1163,Microondas,97.07,7,2024-12-02,Electrodomésticos
1235,Lavadora,102.43,7,2024-12-02,Electrodomésticos
1367,Horno Eléctrico,95.2,8,2024-12-02,Electrodomésticos
1797,Horno Eléctrico,74.53,9,2024-12-02,Electrodomésticos
1880,Plancha De Vapor,40.57,5,2024-12-02,Electrodomésticos
2036,Laptop,112.29,4,2024-12-02,Electrónica
2140,Consola De Videojuegos,91.09,7,2024-12-02,Electrónica
2658,Smartwatch,115.11,3,2024-12-02,Electrónica
322,Cuadro Decorativo,101.15,6,2024-12-03,Decoración
532,Cuadro Decorativo,27.76,4,2024-12-03,Decoración
1379,Batidora,103.94,5,2024-12-03,Electrodomésticos
1865,Lavadora,83.62,5,2024-12-03,Electrodomésticos
2662,Televisor,66.96,10,2024-12-03,Electrónica
2846,Laptop,91.66,10,2024-12-03,Electrónica
555,Alfombra,97.75,9,2024-12-04,Decoración
1110,Plancha De Vapor,123.18,10,2024-12-04,Electrodomésticos
1131,Freidora Eléctrica,113.18,5,2024-12-04,Electrodomésticos
1324,Aspiradora,106.89,5,2024-12-04,Electrodomésticos
1636,Secadora,44.47,6,2024-12-04,Electrodomésticos
1656,Secadora,42.59,7,2024-12-04,Electrodomésticos
2197,Cámara Digital,77.54,6,2024-12-04,Electrónica
2867,Cámara Digital,113.61,9,2024-12-04,Electrónica
31,Lámpara De Mesa,100.82,8,2024-12-05,Decoración
175,Alfombra,108.47,2,2024-12-05,Decoración
455,Alfombra,82.6,11,2024-12-05,Decoración
1469,Batidora,100.43,8,2024-12-05,Electrodomésticos
2090,Consola De Videojuegos,45.15,9,2024-12-05,Electrónica
2206,Laptop,105.49,7,2024-12-05,Electrónica
2682,Televisor,39.35,7,2024-12-05,Electrónica
2689,Proyector,62.73,9,2024-12-05,Electrónica
1086,Secadora,50.66,9,2024-12-06,Electrodomésticos
1194,Aspiradora,56.97,1,2024-12-06,Electrodomésticos
1555,Lavadora,36.34,3,2024-12-06,Electrodomésticos
2332,Televisor,54.34,11,2024-12-06,Electrónica
2849,Proyector,38.67,11,2024-12-06,Electrónica
303,Espejo Decorativo,33.85,11,2024-12-07,Decoración
561,Lámpara De Mesa,76.9,11,2024-12-07,Decoración
876,Cortinas,80.86,6,2024-12-07,Decoración
1596,Secadora,29.1,6,2024-12-07,Electrodomésticos
1906,Secadora,96.7,8,2024-12-07,Electrodomésticos
2210,Consola De Videojuegos,39.67,11,2024-12-07,Electrónica
130,Adorno De Pared,68.7,3,2024-12-08,Decoración
542,Cuadro Decorativo,104.02,9,2024-12-08,Decoración
1020,Plancha De Vapor,55.26,2,2024-12-08,Electrodomésticos
1264,Aspiradora,114.28,6,2024-12-08,Electrodomésticos
1392,Microondas,35.57,8,2024-12-08,Electrodomésticos
2687,Cámara Digital,28.98,11,2024-12-08,Electrónica
2949,Proyector,67.97,10,2024-12-08,Electrónica
1023,Microondas,55.57,1,2024-12-09,Electrodomésticos
1197,Horno Eléctrico,92.87,10,2024-12-09,Electrodomésticos
1641,Freidora Eléctrica,28.6,5,2024-12-09,Electrodomésticos
2597,Cámara Digital,55.5,1,2024-12-09,Electrónica
67,Elementos De Cerámica,109.07,12,2024-12-10,Decoración
265,Alfombra,66.72,12,2024-12-10,Decoración
313,Espejo Decorativo,50.48,1,2024-12-10,Decoración
1267,Horno Eléctrico,81.0,7,2024-12-10,Electrodomésticos
1447,Horno Eléctrico,46.02,9,2024-12-10,Electrodomésticos
2020,Consola De Videojuegos,30.73,6,2024-12-10,Electrónica
2337,Cámara Digital,77.7,9,2024-12-10,Electrónica
2348,Smartwatch,49.9,11,2024-12-10,Electrónica
42,Cuadro Decorativo,72.51,11,2024-12-11,Decoración
62,Cuadro Decorativo,34.65,11,2024-12-11,Decoración
989,Lámpara De Mesa,70.77,7,2024-12-11,Decoración
1553,Microondas,83.88,10,2024-12-11,Electrodomésticos
1640,Plancha De Vapor,34.87,4,2024-12-11,Electrodomésticos
1975,Lavadora,116.55,6,2024-12-11,Electrodomésticos
2144,Auriculares,100.7,11,2024-12-11,Electrónica
2277,Cámara Digital,58.12,7,2024-12-11,Electrónica
2818,Smartwatch,27.83,1,2024-12-11,Electrónica
128,Rincón De Plantas,96.21,6,2024-12-12,Decoración
1029,Batidora,36.33,5,2024-12-12,Electrodomésticos
1414,Aspiradora,85.23,10,2024-12-12,Electrodomésticos
1471,Freidora Eléctrica,83.48,8,2024-12-12,Electrodomésticos
1959,Batidora,83.12,2,2024-12-12,Electrodomésticos
2106,Laptop,108.85,1,2024-12-12,Electrónica
2734,Auriculares,95.05,5,2024-12-12,Electrónica
2893,Smartphone,42.97,3,2024-12-12,Electrónica
458,Rincón De Plantas,117.55,7,2024-12-13,Decoración
663,Espejo Decorativo,102.68,4,2024-12-13,Decoración
1647,Horno Eléctrico,43.05,10,2024-12-13,Electrodomésticos
427,Elementos De Cerámica,60.13,6,2024-12-14,Decoración
759,Lámpara De Mesa,82.4,11,2024-12-14,Decoración
1077,Horno Eléctrico,114.24,5,2024-12-14,Electrodomésticos
1223,Microondas,84.83,3,2024-12-14,Electrodomésticos
1465,Lavadora,61.87,8,2024-12-14,Electrodomésticos
1579,Batidora,68.09,5,2024-12-14,Electrodomésticos
2145,Auriculares,79.28,9,2024-12-14,Electrónica
2380,Consola De Videojuegos,68.2,2,2024-12-14,Electrónica
2879,Proyector,48.11,12,2024-12-14,Electrónica
181,Lámpara De Mesa,107.82,8,2024-12-15,Decoración
529,Lámpara De Mesa,64.12,6,2024-12-15,Decoración
546,Cortinas,82.12,10,2024-12-15,Decoración
567,Elementos De Cerámica,97.22,8,2024-12-15,Decoración
948,Rincón De Plantas,72.96,6,2024-12-15,Decoración
1001,Rincón De Plantas,42.14,9,2024-12-15,Decoración
1126,Secadora,88.77,1,2024-12-15,Electrodomésticos
1325,Lavadora,78.84,6,2024-12-15,Electrodomésticos
1470,Plancha De Vapor,107.11,3,2024-12-15,Electrodomésticos
1492,Heladera,88.58,10,2024-12-15,Electrodomésticos
1834,Aspiradora,51.5,6,2024-12-15,Electrodomésticos
1840,Plancha De Vapor,68.39,9,2024-12-15,Electrodomésticos
1897,Horno Eléctrico,40.71,3,2024-12-15,Electrodomésticos
2520,Consola De Videojuegos,99.63,10,2024-12-15,Electrónica
2626,Laptop,57.33,8,2024-12-15,Electrónica
2759,Proyector,83.88,7,2024-12-15,Electrónica
69,Lámpara De Mesa,93.24,11,2024-12-16,Decoración
370,Adorno De Pared,93.19,8,2024-12-16,Decoración
628,Rincón De Plantas,29.36,11,2024-12-16,Decoración
706,Cortinas,42.73,7,2024-12-16,Decoración
980,Adorno De Pared,75.85,6,2024-12-16,Decoración
1586,Secadora,44.98,5,2024-12-16,Electrodomésticos
1989,Batidora,124.17,7,2024-12-16,Electrodomésticos
2135,Auriculares,34.52,4,2024-12-16,Electrónica
2342,Televisor,50.79,2,2024-12-16,Electrónica
2581,Parlantes Bluetooth,32.01,9,2024-12-16,Electrónica
2843,Smartphone,63.78,8,2024-12-16,Electrónica
2921,Parlantes Bluetooth,97.14,8,2024-12-16,Electrónica
471,Lámpara De Mesa,39.0,10,2024-12-17,Decoración
626,Cortinas,33.62,11,2024-12-17,Decoración
653,Espejo Decorativo,107.93,8,2024-12-17,Decoración
742,Cuadro Decorativo,66.69,6,2024-12-17,Decoración
1393,Microondas,96.48,11,2024-12-17,Electrodomésticos
1504,Aspiradora,42.52,2,2024-12-17,Electrodomésticos
1639,Batidora,89.35,11,2024-12-17,Electrodomésticos
1832,Heladera,85.62,12,2024-12-17,Electrodomésticos
2064,Tablet,90.59,7,2024-12-17,Electrónica
75,Alfombra,65.48,5,2024-12-18,Decoración
729,Lámpara De Mesa,61.89,3,2024-12-18,Decoración
1731,Freidora Eléctrica,88.92,3,2024-12-18,Electrodomésticos
2339,Proyector,75.0,7,2024-12-18,Electrónica
2663,Smartphone,118.95,10,2024-12-18,Electrónica
2869,Proyector,122.17,9,2024-12-18,Electrónica
112,Cuadro Decorativo,96.66,9,2024-12-19,Decoración
793,Espejo Decorativo,27.21,2,2024-12-19,Decoración
1061,Freidora Eléctrica,112.38,11,2024-12-19,Electrodomésticos
2167,Cámara Digital,119.75,3,2024-12-19,Electrónica
2833,Smartphone,97.07,9,2024-12-19,Electrónica
15,Alfombra,47.77,6,2024-12-20,Decoración
1059,Batidora,55.79,9,2024-12-20,Electrodomésticos
1624,Aspiradora,28.64,9,2024-12-20,Electrodomésticos
1887,Horno Eléctrico,36.01,2,2024-12-20,Electrodomésticos
2230,Consola De Videojuegos,74.41,10,2024-12-20,Electrónica
2451,Parlantes Bluetooth,42.08,2,2024-12-20,Electrónica
222,Cuadro Decorativo,84.64,1,2024-12-21,Decoración
800,Adorno De Pared,116.74,3,2024-12-21,Decoración
1594,Aspiradora,46.9,8,2024-12-21,Electrodomésticos
1752,Heladera,33.85,7,2024-12-21,Electrodomésticos
2320,Consola De Videojuegos,83.94,8,2024-12-21,Electrónica
108,Rincón De Plantas,47.84,1,2024-12-22,Decoración
917,Elementos De Cerámica,52.65,8,2024-12-22,Decoración
1088,Cafetera,116.94,9,2024-12-22,Electrodomésticos
1128,Cafetera,90.54,2,2024-12-22,Electrodomésticos
1216,Secadora,38.24,2,2024-12-22,Electrodomésticos
1386,Secadora,41.84,7,2024-12-22,Electrodomésticos
1597,Horno Eléctrico,115.11,3,2024-12-22,Electrodomésticos
1652,Heladera,101.22,11,2024-12-22,Electrodomésticos
1767,Horno Eléctrico,65.28,1,2024-12-22,Electrodomésticos
1968,Cafetera,69.28,2,2024-12-22,Electrodomésticos
2845,Auriculares,34.64,10,2024-12-22,Electrónica
301,Lámpara De Mesa,62.77,6,2024-12-23,Decoración
497,Elementos De Cerámica,124.16,4,2024-12-23,Decoración
559,Lámpara De Mesa,40.35,2,2024-12-23,Decoración
894,Jarrón Decorativo,46.35,12,2024-12-23,Decoración
1416,Secadora,64.14,1,2024-12-23,Electrodomésticos
1728,Cafetera,75.14,11,2024-12-23,Electrodomésticos
2355,Auriculares,119.48,8,2024-12-23,Electrónica
2429,Proyector,91.85,6,2024-12-23,Electrónica
2574,Tablet,49.2,5,2024-12-23,Electrónica
2764,Tablet,92.81,11,2024-12-23,Electrónica
2905,Auriculares,40.58,2,2024-12-23,Electrónica
1337,Horno Eléctrico,118.72,2,2024-12-24,Electrodomésticos
1794,Aspiradora,61.8,12,2024-12-24,Electrodomésticos
2457,Cámara Digital,75.98,8,2024-12-24,Electrónica
2513,Smartphone,119.12,8,2024-12-24,Electrónica
120,Adorno De Pared,64.26,6,2024-12-25,Decoración
1273,Microondas,78.3,8,2024-12-25,Electrodomésticos
1318,Cafetera,98.58,6,2024-12-25,Electrodomésticos
1473,Microondas,83.38,1,2024-12-25,Electrodomésticos
1807,Horno Eléctrico,45.12,4,2024-12-25,Electrodomésticos
1907,Horno Eléctrico,47.5,1,2024-12-25,Electrodomésticos
1996,Secadora,113.87,9,2024-12-25,Electrodomésticos
2422,Televisor,58.0,10,2024-12-25,Electrónica
2511,Parlantes Bluetooth,52.04,5,2024-12-25,Electrónica
2863,Smartphone,88.08,5,2024-12-25,Electrónica
76,Cortinas,49.77,10,2024-12-26,Decoración
122,Cuadro Decorativo,63.48,12,2024-12-26,Decoración
494,Jarrón Decorativo,79.23,5,2024-12-26,Decoración
506,Cortinas,30.9,6,2024-12-26,Decoración
1520,Plancha De Vapor,74.47,8,2024-12-26,Electrodomésticos
1876,Secadora,41.79,4,2024-12-26,Electrodomésticos
2605,Auriculares,41.66,3,2024-12-26,Electrónica
2899,Proyector,29.76,1,2024-12-26,Electrónica
2961,Parlantes Bluetooth,29.97,3,2024-12-26,Electrónica
1236,Secadora,27.84,11,2024-12-27,Electrodomésticos
1429,Batidora,103.49,8,2024-12-27,Electrodomésticos
1853,Microondas,89.05,1,2024-12-27,Electrodomésticos
2414,Tablet,47.99,5,2024-12-27,Electrónica
2951,Parlantes Bluetooth,89.89,6,2024-12-27,Electrónica
2990,Smartphone,60.16,11,2024-12-27,Electrónica
167,Elementos De Cerámica,104.96,6,2024-12-28,Decoración
1274,Aspiradora,124.15,9,2024-12-28,Electrodomésticos
1530,Plancha De Vapor,47.14,2,2024-12-28,Electrodomésticos
2038,Smartwatch,100.58,5,2024-12-28,Electrónica
2204,Tablet,70.13,12,2024-12-28,Electrónica
231,Lámpara De Mesa,36.84,9,2024-12-29,Decoración
240,Adorno De Pared,81.02,7,2024-12-29,Decoración
486,Cortinas,57.65,11,2024-12-29,Decoración
639,Lámpara De Mesa,51.77,7,2024-12-29,Decoración
743,Espejo Decorativo,117.04,8,2024-12-29,Decoración
1139,Batidora,28.94,10,2024-12-29,Electrodomésticos
1161,Freidora Eléctrica,99.68,2,2024-12-29,Electrodomésticos
1893,Microondas,89.88,3,2024-12-29,Electrodomésticos
2309,Proyector,118.01,3,2024-12-29,Electrónica
2424,Tablet,69.18,4,2024-12-29,Electrónica
235,Alfombra,112.51,6,2024-12-30,Decoración
418,Rincón De Plantas,112.02,8,2024-12-30,Decoración
909,Lámpara De Mesa,35.85,5,2024-12-30,Decoración
1583,Microondas,105.36,9,2024-12-30,Electrodomésticos
1837,Horno Eléctrico,104.12,9,2024-12-30,Electrodomésticos
2276,Laptop,85.27,9,2024-12-30,Electrónica
2696,Laptop,107.81,4,2024-12-30,Electrónica
2913,Smartphone,99.85,7,2024-12-30,Electrónica
2930,Consola De Videojuegos,55.47,6,2024-12-30,Electrónica
